Lørdag 17. okt	Løb	HAVSTRYGERLØBET 2026	/event/18319	Løb | Hirtshals
Lørdag 17. okt	Løb	HYGGEHALV #10 2026	/event/17887	Løb
Søndag 18. okt	Løb	CASA DEL RENAISSANCE	/event/19351	Løb | Gistrup
Søndag 18. okt	Løb	TRAILS - KØGE MARINA 2026	/event/17469	Løb | Køge
Søndag 18. okt	Løb	TAASTRUP LØBET NR. 615	/event/18490	Løb | Taastrup
Søndag 18. okt	Løb	VOGNSBØLPARKENSMARATHON # 80	/event/19094	Løb | Esbjerg
Mandag 19. okt	Løb	VIRTUEL - LØB FOR KNÆK CANCER 2026	https://www.aarhusmotion.dk/event/301	Løb
Fredag 23. okt	Løb	AL SYDBANK NIGHTRUN, BILLUND, 2026	/event/18774	Løb | Billund
Lørdag 24. okt	Løb	BALTIC X BACKYARD ULTRA 2026	/event/17605	Løb | Ostseebad Binz
Lørdag 24. okt	Trailløb	CRAFT BAKKETRAIL 2026	/event/17612	Trailløb | Faaborg
Lørdag 24. okt	Løb	HALLOWEEN LØBET 2026	/event/19032	Løb | Nørresundby
Lørdag 24. okt	Trailløb	HELSINGØR TRAIL 2026	/event/17396	Trailløb | Helsingør
Lørdag 24. okt	Løb	KNÆK CANCER LØBET AABYBRO 2026 & ØLAND AFD.	/event/18423	Løb | Aabybro
Lørdag 24. okt	Løb	LØB FOR KNÆK CANCER 2026	https://www.aarhusmotion.dk/event/300	Løb
Lørdag 24. okt	Løb	SANDFLUGTSLØBET 2026	/event/17245	Løb | Rørvig
Lørdag 24. okt	Trailløb	SCOTTISH OVERSEAS TRAIL CHAMPIONSHIPS 2026	/event/19100	Trailløb | Brande
Lørdag 24. okt	Løb	VENDSYSSEL RUNDT 3 X 100 KM	/event/18085	Løb
Søndag 25. okt	Løb	DYBVAD TUNNELLØB & WALKIN DYBVAD 2026	/event/18342	Løb | Dybvad
Søndag 25. okt	Løb	HAMBORGSKOVLØBET 2026	/event/17248	Løb | Nykøbing F
Søndag 25. okt	Løb	HIMMELBJERGLØBET 2026	/event/19211	Løb | Ry
Søndag 25. okt	Løb	SILLEBROLØBET 2026	/event/18990	Løb | Frederikssund
Onsdag 28. okt	Trailløb	NIGHT TRAIL AFD. 1 - 2026	/event/18480	Trailløb | Højbjerg
Torsdag 29. okt	Løb	NIGHTTRAIL 2026	/event/18984	Løb | Allerød
Lørdag 31. okt	Løb	NATURTUR MED KOLDING MOTION 2026	/event/19271	Løb | Kolding
Søndag 1. nov	Løb	EFTERÅRSLØBET 2026	/event/17765	Løb | Odense SØ
Søndag 1. nov	Løb	HASSERISLØBET 2026	/event/17685	Løb | Aalborg
Søndag 1. nov	Løb	HYGGEHALV #11 2026	/event/17888	Løb
Søndag 1. nov	Løb	LUFTHAVNEN RUNDT 2026	/event/17534	Løb | Kastrup
Søndag 1. nov	Løb	NORDTHY VINTER MINI LØB ❄️🍭	/event/19457	Løb | Thisted
Lørdag 7. nov	Trailløb	DGI NORDJYSK TRAIL CUP 2026/2027 - REBILD KILDELØB	/event/18808	Trailløb | Skørping
Lørdag 7. nov	Trailløb	EFTERÅRSDAG I KOMPEDAL 2026	/event/18291	Trailløb | Karup J
Lørdag 7. nov	Trailløb	SOUL TRAIL RUDE SKOV 2026	/event/17282	Trailløb | Holte
Lørdag 7. nov	Løb	TROLLRUN 2026	/event/17984	Løb | Vejen
Søndag 8. nov	Løb	STRAVICENZA FAST - 10KM	/event/19111	Løb | Vicenza
Søndag 8. nov	Løb	TRAILS - KONGELUNDEN 2026	/event/17470	Løb | Dragør
Søndag 8. nov	Løb	TAASTRUP LØBET NR. 616	/event/19289	Løb | Taastrup
Onsdag 11. nov	Trailløb	NIGHT TRAIL AFD. 2 - 2026	/event/18509	Trailløb | Højbjerg
Torsdag 12. nov	Løb	MJØLNER TRAIL & MARCH	/event/19069	Løb
Fredag 13. nov	Løb	JULEFROKOST HALVMARATHON 2026	/event/19377	Løb | Aalborg
Lørdag 14. nov	Trailløb	DGI CROSSLØB MIDT- OG VESTSJÆLLAND 26/27	/event/19119	Trailløb | Hedehusene
Lørdag 14. nov	Løb	GRISERILØBET 2026	/event/17333	Løb | Brande
Lørdag 14. nov	Trailløb	HARESKOVENS 4 ÅRSTIDER (4) EFTERÅR 2026	/event/17175	Trailløb | Værløse
Lørdag 14. nov	Løb	RÅBJERG MILE VINTER-TRAIL 2026	/event/18910	Løb
Søndag 22. nov	Løb	TRAILS - FLYVESTATIONEN 2026	/event/17471	Løb | Værløse
Onsdag 25. nov	Trailløb	NIGHT TRAIL AFD. 3 - 2026	/event/18510	Trailløb | Højbjerg
Lørdag 28. nov	Trailløb	DGI NORDJYSK TRAIL CUP 2026/2027 - SVINKLØV NIGHT TRAIL	/event/18809	Trailløb | Fjerritslev
Tirsdag 1. dec	Løb	NORDJYSK JULE LØB 2026	/event/17616	Løb
Onsdag 2. dec	Løb	BROEN CHRISTMAS NIGHTRUN 2026	/event/17303	Løb | Esbjerg
Onsdag 2. dec	Løb	CHRISTMAS CITY RUN 2026	https://www.aarhusmotion.dk/event/302	Løb
Torsdag 3. dec	Løb	KOLDING LIGHT RUN 2026 POWERED BY ANDELSKASSEN	/event/17863	Løb | Kolding
Søndag 6. dec	Løb	JULESTJERNELØBET 2026	/event/18648	Løb | Hillerød
Lørdag 12. dec	Løb	SPRIT FRONTYARD - DALBY BY NIGHT 2026	/event/19418	Løb | Dalby
Lørdag 12. dec	Løb	SVINNINGE JULELØB 2026	/event/17592	Løb | Svinninge
Lørdag 12. dec	Løb	X-MAS LØBET 2026	/event/17010	Løb | Odder
Søndag 13. dec	Løb	TAASTRUP LØBET NR. 617	/event/19290	Løb | Taastrup
Lørdag 19. dec	Løb	HYGGEHALV #12 2026	/event/17889	Løb
Torsdag 24. dec	Løb	HO HO RUN - 2026	/event/18751	Løb | Aars
Søndag 27. dec	Løb	VOGNSBØLPARKENSMARATHON #81JULELØB	/event/19095	Løb | Esbjerg
Torsdag 31. dec	Løb	CHAMPAGNELØBET 2026	/event/18077	Løb | Silkeborg
Torsdag 31. dec	Løb	LUR LØBET, BRØRUP - NYTÅRSLØB 26/27	/event/19084	Løb | Brørup
Torsdag 31. dec	Løb	NORDSJÆLLANDS NYTÅRSLØB 2026	/event/18428	Løb | Snekkersten
Torsdag 31. dec	Løb	NYTÅRSLØB I FLØNG/HEDEHUSENE 2026	/event/19291	Løb | Hedehusene
Torsdag 31. dec	Løb	NYTÅRSLØB I HOLBÆK 2026	/event/17617	Løb | Holbæk
Torsdag 31. dec	Løb	NYTÅRSLØBET I KOLDING 2026	/event/17864	Løb | Kolding
Søndag 3. jan	Løb	DGI NORDJYSK TRAIL CUP 2026/2027 - NYTÅRSTRAIL & WALKIN ØLAND SKOV	/event/18810	Løb | Brovst
Lørdag 9. jan	Trailløb	SOUL TRAIL CUP 2027 - TILMELD ALLE 5 AFDELINGER	/event/19420	Trailløb | Hillerød
Lørdag 16. jan	Trailløb	GUUT WINTER EDITION 2027	/event/18088	Trailløb | Gilleleje Station (80 km) og Kagerup Station (60 km)
Lørdag 16. jan	Trailløb	ON THE RUN - WINTER TRAIL	/event/19390	Trailløb | Lynge
Lørdag 30. jan	Løb	SALOMON HAMMER TRAIL WINTER 2027	/event/17738	Løb | Allinge
